Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
2018-09-09,23:12:50,2.0,62373,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.3,110.1,11.0,Low,credit_card
2018-10-25,13:09:05,6.0,64190,Female,Web,Member,Fashion,Jeans,218.0,1.0,0.1,135.8,13.6,Medium,credit_card
2018-05-10,23:06:15,7.0,78656,Female,Web,Member,Fashion,Suits,109.0,3.0,0.2,22.5,2.2,Medium,credit_card
2018-04-23,21:29:03,9.0,99288,Female,Mobile,Member,Fashion,Sports Wear,85.0,4.0,0.2,21.3,2.1,Low,money_order
2018-05-04,22:43:20,10.0,70908,Female,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.2,32.2,3.2,Medium,e_wallet
2018-10-28,14:57:01,2.0,91435,Female,Web,Member,Fashion,Running Shoes,224.0,3.0,0.2,130.6,13.1,Low,credit_card
2018-09-05,22:08:31,3.0,77372,Female,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.5,111.7,11.2,Medium,credit_card
2018-07-05,14:50:36,1.0,62965,Female,Web,Member,Fashion,Sneakers,62.0,4.0,0.5,15.5,1.6,High,money_order
2018-06-16,15:03:08,9.0,76064,Female,Mobile,Member,Fashion,Titak watch,228.0,1.0,0.2,143.4,14.3,Medium,money_order
2018-12-21,10:40:01,1.0,94242,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,39.3,3.9,Low,credit_card
2018-11-07,15:13:13,2.0,77246,Female,Web,Member,Fashion,T - Shirts,248.0,5.0,0.2,143.2,14.3,Medium,money_order
2018-12-14,08:53:31,9.0,82245,Female,Web,Member,Fashion,Shirts,196.0,4.0,0.2,100.3,10.0,High,money_order
2018-10-23,12:53:56,8.0,87404,Male,Web,Member,Fashion,Jeans,218.0,5.0,0.2,116.2,11.6,Medium,credit_card
2018-06-26,16:14:21,8.0,83587,Female,Web,Member,Fashion,Suits,109.0,4.0,0.3,15.9,1.6,Low,credit_card
2018-10-24,21:11:40,6.0,85268,Female,Web,Member,Fashion,Sports Wear,85.0,4.0,0.3,21.3,2.1,Medium,credit_card
2018-06-23,13:49:16,1.0,98850,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.1,40.8,4.1,Medium,money_order
2018-12-20,09:19:40,10.0,69999,Male,Web,Member,Fashion,Running Shoes,224.0,4.0,0.5,99.2,9.9,Medium,credit_card
2018-09-04,14:54:18,7.0,82231,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.2,124.5,12.4,Medium,credit_card
2018-08-14,21:11:44,5.0,60649,Female,Web,Member,Fashion,Sneakers,62.0,2.0,0.3,31.0,3.1,High,credit_card
2018-03-11,21:02:19,3.0,69657,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.3,134.3,13.4,Medium,e_wallet
2018-07-06,16:52:15,9.0,73000,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.1,71.1,7.1,Medium,credit_card
2018-05-15,19:42:45,9.0,69777,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.2,158.1,15.8,Medium,credit_card
2018-12-21,21:51:20,5.0,81836,Female,Web,Member,Fashion,Shirts,196.0,5.0,0.3,86.6,8.7,High,credit_card
2018-05-23,15:22:21,7.0,88375,Female,Web,Member,Fashion,Jeans,218.0,3.0,0.3,118.4,11.8,Medium,e_wallet
2018-06-26,22:01:58,8.0,60983,Female,Web,Member,Fashion,Suits,109.0,3.0,0.2,22.5,2.2,Medium,credit_card
2018-08-05,05:19:23,2.0,89759,Female,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,0.8,0.1,Medium,credit_card
2018-12-12,14:29:39,8.0,82216,Female,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.5,29.8,3.0,High,credit_card
2018-01-20,14:54:52,2.0,69913,Female,Web,Member,Fashion,Running Shoes,224.0,3.0,0.3,123.8,12.4,Medium,credit_card
2018-09-09,14:43:53,7.0,77324,Female,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,124.5,12.4,Medium,credit_card
2018-10-10,11:32:43,8.0,75678,Female,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,62.0,6.2,Medium,money_order
2018-11-06,11:27:41,4.0,71203,Female,Web,Member,Fashion,Titak watch,228.0,5.0,0.3,113.8,11.4,High,credit_card
2018-10-11,21:05:30,8.0,96599,Female,Web,Member,Fashion,Fossil Watch,159.0,3.0,0.2,69.5,6.9,Medium,credit_card
2018-05-05,22:07:26,1.0,96346,Female,Web,Member,Fashion,T - Shirts,248.0,4.0,0.5,118.4,11.8,Medium,credit_card
2018-05-03,23:50:00,4.0,74992,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.5,67.0,6.7,Medium,credit_card
2018-05-08,10:39:19,8.0,71629,Male,Web,Member,Fashion,Jeans,218.0,3.0,0.2,124.9,12.5,Medium,money_order
2018-06-22,16:53:38,3.0,79622,Male,Web,Member,Fashion,Suits,109.0,1.0,0.3,25.7,2.6,Medium,credit_card
2018-04-24,01:45:00,3.0,96660,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.3,42.5,4.3,High,money_order
2018-11-03,10:57:22,10.0,86770,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.1,40.8,4.1,Medium,credit_card
2018-03-16,19:41:46,4.0,88473,Male,Web,Guest,Fashion,Running Shoes,224.0,5.0,0.3,110.4,11.0,Medium,credit_card
2018-08-23,19:20:21,10.0,80818,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,101.1,10.1,Medium,credit_card
2018-07-13,20:07:41,9.0,75365,Female,Web,Member,Fashion,Sneakers,62.0,3.0,0.5,20.7,2.1,High,credit_card
2018-03-01,23:29:16,10.0,99786,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,129.8,13.0,Medium,credit_card
2018-01-10,13:09:55,1.0,71615,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.2,72.6,7.3,High,credit_card
2018-10-13,15:19:03,2.0,89166,Male,Web,Member,Fashion,T - Shirts,248.0,3.0,0.4,138.2,13.8,Medium,money_order
2018-11-16,07:17:50,2.0,86181,Female,Web,Member,Fashion,Shirts,196.0,3.0,0.1,110.1,11.0,Low,credit_card
2018-12-15,00:05:18,1.0,94360,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,129.3,12.9,High,credit_card
2018-08-19,19:05:00,4.0,99551,Female,Web,Member,Fashion,Suits,109.0,3.0,0.2,22.5,2.2,Medium,money_order
2018-10-24,20:22:37,3.0,77823,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.2,17.0,1.7,High,money_order
2018-07-03,21:53:22,8.0,97924,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.3,38.3,3.8,Low,credit_card
2018-04-09,16:52:49,7.0,79322,Male,Web,Member,Fashion,Running Shoes,224.0,4.0,0.3,117.1,11.7,Medium,money_order
2018-10-19,13:55:57,1.0,88194,Male,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.4,98.9,9.9,Medium,credit_card
2018-08-07,16:41:24,10.0,64729,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Medium,credit_card
2018-11-03,23:11:47,6.0,61790,Female,Web,Member,Fashion,Titak watch,228.0,3.0,0.1,141.2,14.1,Medium,money_order
2018-05-17,16:59:15,8.0,85028,Female,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.4,47.2,4.7,Medium,credit_card
2018-10-09,09:33:44,8.0,81337,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,155.6,15.6,High,credit_card
2018-06-18,15:17:24,4.0,80294,Female,Web,Member,Fashion,Shirts,196.0,3.0,0.5,86.6,8.7,Medium,credit_card
2018-11-20,17:59:47,1.0,91826,Male,Web,Guest,Fashion,Jeans,218.0,1.0,0.3,131.5,13.1,Medium,credit_card
2018-08-09,20:26:53,10.0,77245,Male,Web,Member,Fashion,Suits,109.0,2.0,0.1,26.8,2.7,Medium,credit_card
2018-07-25,16:47:19,3.0,98526,Female,Web,Member,Fashion,Sports Wear,85.0,2.0,0.2,1.6,0.2,Medium,credit_card
2018-08-19,01:28:47,9.0,80187,Female,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.4,22.5,2.2,Medium,credit_card
2018-05-03,10:57:17,2.0,99073,Female,Web,Member,Fashion,Running Shoes,224.0,3.0,0.4,117.1,11.7,Medium,credit_card
2018-05-27,20:58:23,6.0,71825,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.3,120.2,12.0,High,money_order
2018-10-30,15:10:49,5.0,65671,Female,Web,Member,Fashion,Sneakers,62.0,5.0,0.3,12.4,1.2,Medium,credit_card
2018-11-30,21:25:43,2.0,71421,Female,Web,Member,Fashion,Titak watch,228.0,4.0,0.5,102.4,10.2,Medium,credit_card
2018-01-03,11:10:28,3.0,69224,Male,Web,Member,Fashion,Fossil Watch,159.0,3.0,0.1,74.2,7.4,Medium,credit_card
2018-09-10,12:31:30,8.0,76281,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.4,118.4,11.8,Medium,credit_card
2018-10-07,15:12:14,3.0,86858,Female,Web,Member,Fashion,Shirts,196.0,2.0,0.1,112.1,11.2,High,credit_card
2018-12-23,14:43:22,10.0,93651,Female,Web,Member,Fashion,Jeans,218.0,3.0,0.3,118.4,11.8,Low,credit_card
2018-03-03,18:35:40,4.0,94085,Male,Web,Member,Fashion,Suits,109.0,5.0,0.5,1.8,0.2,Medium,credit_card
2018-05-12,13:18:49,6.0,89230,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.3,17.0,1.7,Medium,credit_card
2018-06-21,17:40:22,2.0,77783,Male,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.4,27.4,2.7,Medium,e_wallet
2018-08-15,16:42:23,6.0,80082,Male,Web,Member,Fashion,Running Shoes,224.0,4.0,0.4,108.2,10.8,Medium,credit_card
2018-06-08,14:12:17,4.0,86127,Female,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.1,124.5,12.4,Medium,credit_card
2018-07-07,12:05:48,2.0,86145,Male,Web,Member,Fashion,Sneakers,62.0,3.0,0.1,20.7,2.1,Medium,credit_card
2018-04-28,13:50:19,1.0,88791,Female,Web,Member,Fashion,Titak watch,228.0,2.0,0.3,134.3,13.4,Medium,credit_card
2018-12-29,17:13:43,10.0,60359,Female,Web,Member,Fashion,Fossil Watch,159.0,3.0,0.3,64.7,6.5,Medium,money_order
2018-05-30,14:08:09,10.0,79366,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.2,163.0,16.3,Medium,credit_card
2018-07-25,00:13:53,1.0,65150,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.4,108.2,10.8,Medium,credit_card
2018-11-06,08:32:54,9.0,91423,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.2,133.6,13.4,Medium,e_wallet
2018-09-13,11:00:40,4.0,65227,Female,Web,Member,Fashion,Suits,109.0,3.0,0.3,19.2,1.9,Medium,credit_card
2018-02-08,13:41:30,2.0,99747,Female,Web,Member,Fashion,Sports Wear,85.0,1.0,0.2,3.3,0.3,Medium,money_order
2018-06-27,19:04:57,5.0,94170,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.2,37.1,3.7,Medium,credit_card
2018-02-24,12:14:05,1.0,70142,Female,Web,Member,Fashion,Running Shoes,224.0,5.0,0.1,132.8,13.3,High,credit_card
2018-09-12,14:18:16,6.0,90005,Female,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.1,128.7,12.9,Medium,credit_card
2018-05-25,21:15:21,5.0,64229,Female,Web,Member,Fashion,Sneakers,62.0,2.0,0.4,31.0,3.1,Medium,credit_card
2018-09-01,09:29:48,6.0,89394,Female,Web,Member,Fashion,Titak watch,228.0,3.0,0.2,134.3,13.4,Medium,credit_card
2018-05-08,04:21:55,4.0,83169,Female,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,71.1,7.1,Medium,credit_card
2018-11-15,21:33:49,2.0,88301,Female,Mobile,Member,Fashion,T - Shirts,248.0,3.0,0.1,160.6,16.1,Medium,credit_card
2018-11-29,17:24:40,6.0,73114,Female,Mobile,Guest,Fashion,Shirts,196.0,5.0,0.1,106.2,10.6,Medium,credit_card
2018-07-11,14:03:07,5.0,70582,Female,Web,Member,Fashion,Jeans,218.0,3.0,0.4,111.8,11.2,Medium,credit_card
2018-12-19,23:11:53,7.0,62496,Female,Web,Member,Fashion,Suits,109.0,5.0,0.2,18.1,1.8,Medium,credit_card
2018-07-21,21:55:29,4.0,71155,Female,Web,Member,Fashion,Sports Wear,85.0,1.0,0.2,3.3,0.3,Medium,credit_card
2018-12-20,17:08:25,6.0,74927,Female,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.1,38.3,3.8,Medium,credit_card
2018-11-05,12:08:20,8.0,61466,Female,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,132.8,13.3,Medium,credit_card
2018-11-02,16:43:23,1.0,86174,Female,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,101.1,10.1,Medium,credit_card
2018-07-09,09:18:47,8.0,82412,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.1,62.0,6.2,Medium,credit_card
2018-12-14,22:22:06,3.0,82689,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.1,145.7,14.6,High,credit_card
2018-11-04,23:53:01,1.0,98696,Female,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.2,72.6,7.3,Medium,credit_card
2018-11-23,08:26:50,7.0,71520,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.2,163.0,16.3,High,credit_card
2018-02-18,09:02:16,8.0,75970,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.3,86.6,8.7,Medium,money_order
2018-12-11,21:33:18,4.0,77667,Female,Web,Member,Fashion,Jeans,218.0,2.0,0.3,124.9,12.5,Medium,credit_card
2018-04-10,13:38:42,4.0,75434,Female,Web,Member,Fashion,Suits,109.0,5.0,0.2,18.1,1.8,Medium,credit_card
2018-07-28,19:06:36,10.0,94003,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.4,28.3,2.8,Medium,credit_card
2018-04-30,08:26:49,5.0,90286,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.3,38.3,3.8,Medium,debit_card
2018-03-20,14:00:39,1.0,89861,Male,Web,Member,Fashion,Running Shoes,224.0,2.0,0.3,130.6,13.1,Medium,credit_card
2018-06-03,22:20:04,2.0,88275,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.2,120.2,12.0,Medium,money_order
2018-12-14,21:00:14,3.0,65158,Female,Web,Member,Fashion,Sneakers,62.0,2.0,0.4,31.0,3.1,Medium,credit_card
2018-07-14,20:30:45,2.0,87535,Female,Web,Member,Fashion,Titak watch,228.0,1.0,0.2,143.4,14.3,Medium,credit_card
2018-04-23,12:29:18,6.0,97984,Female,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.3,59.9,6.0,Medium,credit_card
2018-12-21,00:40:42,9.0,70339,Female,Web,Member,Fashion,T - Shirts,248.0,4.0,0.4,128.3,12.8,High,credit_card
2018-01-07,22:33:52,1.0,71071,Female,Web,Member,Fashion,Shirts,196.0,3.0,0.4,92.5,9.2,Medium,credit_card
2018-06-29,21:40:02,7.0,83495,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.5,127.1,12.7,Medium,money_order
2018-04-15,18:44:32,3.0,73020,Female,Web,Member,Fashion,Suits,109.0,4.0,0.3,15.9,1.6,Medium,credit_card
2018-09-17,07:59:55,2.0,76504,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.4,42.5,4.3,Medium,credit_card
2018-04-13,23:38:46,10.0,96831,Male,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.3,31.0,3.1,High,credit_card
2018-08-16,21:27:05,7.0,92755,Male,Web,Guest,Fashion,Running Shoes,224.0,1.0,0.1,141.8,14.2,Medium,credit_card
2018-03-11,22:18:20,1.0,92219,Female,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.2,120.2,12.0,Medium,credit_card
2018-01-27,19:51:50,8.0,79768,Female,Web,Member,Fashion,Sneakers,62.0,3.0,0.1,20.7,2.1,Medium,credit_card
2018-01-29,17:50:56,2.0,68900,Female,Web,Member,Fashion,Titak watch,228.0,5.0,0.1,136.6,13.7,Medium,credit_card
2018-04-26,17:53:36,5.0,94653,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.3,69.5,6.9,Medium,credit_card
2018-11-19,10:20:50,10.0,99710,Female,Web,Member,Fashion,T - Shirts,248.0,2.0,0.1,163.0,16.3,High,credit_card
2018-11-17,19:20:42,4.0,63376,Female,Web,Member,Fashion,Shirts,196.0,5.0,0.4,76.8,7.7,High,credit_card
2018-09-03,15:40:16,2.0,83723,Female,Mobile,Member,Fashion,Jeans,218.0,5.0,0.5,83.5,8.4,Medium,credit_card
2018-03-12,10:06:18,10.0,65683,Male,Web,Member,Fashion,Suits,109.0,1.0,0.4,24.6,2.5,Medium,credit_card
2018-10-06,21:49:13,5.0,61739,Female,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,0.8,0.1,Medium,credit_card
2018-01-30,07:59:23,6.0,87529,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.2,37.1,3.7,High,money_order
2018-08-26,10:43:55,2.0,84136,Female,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,135.0,13.5,Medium,credit_card
2018-04-25,13:43:45,4.0,65408,Male,Web,Guest,Fashion,Formal Shoes,213.0,3.0,0.5,101.1,10.1,Low,credit_card
2018-08-05,15:06:08,5.0,93904,Female,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Medium,credit_card
2018-06-26,09:49:40,6.0,69236,Female,Web,Member,Fashion,Titak watch,228.0,2.0,0.1,143.4,14.3,Medium,credit_card
2018-10-30,23:59:49,2.0,99156,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.2,63.1,6.3,High,credit_card
2018-01-19,15:31:56,4.0,82977,Male,Web,Member,Fashion,T - Shirts,248.0,3.0,0.2,153.1,15.3,Medium,credit_card
2018-09-13,12:05:51,10.0,65430,Female,Web,Member,Fashion,Shirts,196.0,2.0,0.2,108.2,10.8,Medium,credit_card
2018-03-24,22:16:01,4.0,84922,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.3,131.5,13.1,High,money_order
2018-09-29,18:00:38,1.0,70968,Male,Web,Member,Fashion,Suits,109.0,2.0,0.1,26.8,2.7,High,money_order
2018-06-20,17:59:58,9.0,89674,Female,Web,Member,Fashion,Sports Wear,85.0,5.0,0.5,17.0,1.7,Low,credit_card
2018-05-03,16:34:57,9.0,86136,Female,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.1,35.9,3.6,Low,credit_card
2018-10-11,13:11:46,5.0,75744,Male,Web,Guest,Fashion,Running Shoes,224.0,5.0,0.2,121.6,12.2,Low,credit_card
2018-03-03,16:15:50,4.0,91089,Female,Mobile,Member,Fashion,Formal Shoes,213.0,3.0,0.2,120.2,12.0,Low,money_order
2018-11-06,21:40:05,7.0,80290,Female,Web,Member,Fashion,Sneakers,62.0,4.0,0.1,15.5,1.6,Medium,money_order
2018-12-13,11:50:23,4.0,97725,Male,Web,Member,Fashion,Titak watch,228.0,4.0,0.1,138.9,13.9,Medium,credit_card
2018-08-16,12:56:13,3.0,68990,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,72.6,7.3,High,credit_card
2018-12-09,22:50:44,2.0,64630,Female,Web,Member,Fashion,T - Shirts,248.0,5.0,0.3,130.8,13.1,Medium,credit_card
2018-10-07,11:41:26,6.0,70788,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.2,96.4,9.6,Medium,credit_card
2018-11-22,21:34:14,7.0,81633,Female,Web,Member,Fashion,Jeans,218.0,3.0,0.3,118.4,11.8,Medium,debit_card
2018-11-23,11:27:36,10.0,74526,Female,Web,Member,Fashion,Suits,109.0,4.0,0.4,11.6,1.2,Low,money_order
2018-10-29,21:23:55,6.0,72224,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.4,28.3,2.8,Medium,credit_card
2018-05-02,23:44:12,1.0,77512,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.3,38.3,3.8,High,credit_card
2018-09-10,00:18:16,9.0,63709,Female,Web,Member,Fashion,Running Shoes,224.0,3.0,0.2,130.6,13.1,Medium,credit_card
2018-03-29,17:56:32,8.0,75187,Female,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.1,122.4,12.2,Medium,credit_card
2018-12-30,13:31:56,3.0,83491,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.3,12.4,1.2,Medium,credit_card
2018-12-23,15:16:21,3.0,69897,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,102.4,10.2,Medium,money_order
2018-08-28,08:35:28,3.0,77307,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.1,77.4,7.7,Low,credit_card
2018-10-04,11:25:50,5.0,60445,Female,Web,Member,Fashion,T - Shirts,248.0,2.0,0.2,158.1,15.8,Medium,credit_card
2018-12-26,10:06:54,5.0,61126,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.4,92.5,9.2,Medium,credit_card
2018-12-30,13:40:20,8.0,89615,Female,Web,Member,Fashion,Jeans,218.0,2.0,0.3,124.9,12.5,Medium,e_wallet
2018-12-15,10:43:37,10.0,94387,Female,Web,Member,Fashion,Suits,109.0,5.0,0.3,12.7,1.3,Medium,credit_card
2018-10-28,09:49:29,7.0,93499,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.3,42.5,4.3,Medium,credit_card
2018-08-02,12:56:51,1.0,72152,Female,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.1,39.6,4.0,High,credit_card
2018-12-23,16:39:40,5.0,73693,Female,Mobile,Member,Fashion,Running Shoes,224.0,1.0,0.2,139.5,14.0,Medium,money_order
2018-12-16,21:34:46,2.0,99267,Male,Web,Guest,Fashion,Formal Shoes,213.0,4.0,0.4,98.9,9.9,High,credit_card
2018-06-17,10:07:25,10.0,76746,Female,Web,Member,Fashion,Sneakers,62.0,3.0,0.3,20.7,2.1,Medium,credit_card
2018-12-05,07:16:50,7.0,96414,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,129.8,13.0,High,money_order
2018-12-21,11:43:49,4.0,61175,Male,Web,Member,Fashion,Fossil Watch,159.0,3.0,0.3,64.7,6.5,Low,credit_card
2018-09-11,16:57:57,3.0,80815,Female,Web,Member,Fashion,T - Shirts,248.0,3.0,0.2,153.1,15.3,Medium,money_order
2018-10-14,10:09:27,4.0,96265,Female,Web,Member,Fashion,Shirts,196.0,3.0,0.5,86.6,8.7,High,credit_card
2018-10-08,17:24:29,6.0,92170,Female,Web,Member,Fashion,Jeans,218.0,4.0,0.3,111.8,11.2,Medium,credit_card
2018-02-12,21:16:20,4.0,69326,Female,Web,Member,Fashion,Suits,109.0,1.0,0.4,24.6,2.5,High,e_wallet
2018-09-30,10:24:43,6.0,99749,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.1,4.2,0.4,Medium,money_order
2018-07-24,15:02:08,8.0,97688,Female,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.1,37.1,3.7,Medium,credit_card
2018-02-18,13:42:17,4.0,93156,Male,Web,Member,Fashion,Running Shoes,224.0,4.0,0.1,135.0,13.5,Medium,credit_card
2018-09-23,21:58:14,5.0,82175,Female,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.4,107.4,10.7,Medium,credit_card
2018-07-07,22:35:49,8.0,99356,Female,Web,Member,Fashion,Sneakers,62.0,1.0,0.2,62.0,6.2,Low,credit_card
2018-07-05,20:28:29,3.0,90908,Male,Web,Member,Fashion,Titak watch,228.0,3.0,0.4,120.6,12.1,Medium,credit_card
2018-07-19,21:06:53,7.0,99897,Female,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.3,55.2,5.5,Medium,credit_card
2018-09-02,21:44:47,9.0,89682,Female,Mobile,Member,Fashion,T - Shirts,248.0,1.0,0.4,158.1,15.8,Medium,credit_card
2018-09-08,22:45:51,2.0,74897,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.2,112.1,11.2,Medium,credit_card
2018-05-10,10:45:00,6.0,99888,Female,Web,Member,Fashion,Jeans,218.0,3.0,0.5,105.3,10.5,Medium,credit_card
2018-10-12,13:34:53,8.0,88132,Female,Web,Member,Fashion,Suits,109.0,3.0,0.1,25.7,2.6,Medium,credit_card
2018-05-27,14:03:20,5.0,86929,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.3,2.5,0.2,Medium,credit_card
2018-08-25,14:56:29,6.0,69155,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.3,34.7,3.5,Medium,credit_card
2018-05-16,20:44:28,7.0,75381,Female,Web,Member,Fashion,Running Shoes,224.0,1.0,0.1,141.8,14.2,Medium,credit_card
2018-11-06,13:44:16,4.0,74585,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,79.8,8.0,High,credit_card
2018-06-05,11:20:08,5.0,73781,Female,Web,Member,Fashion,Sneakers,62.0,3.0,0.3,20.7,2.1,Medium,money_order
2018-03-03,15:29:57,3.0,74161,Female,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,129.8,13.0,Medium,money_order
2018-05-01,23:24:15,8.0,66998,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.3,74.2,7.4,Medium,credit_card
2018-11-08,14:52:46,7.0,78356,Male,Web,Guest,Fashion,T - Shirts,248.0,3.0,0.3,145.7,14.6,Medium,e_wallet
2018-05-29,19:09:30,3.0,82823,Female,Web,Member,Fashion,Shirts,196.0,4.0,0.4,84.6,8.5,High,credit_card
2018-06-30,22:23:35,6.0,80237,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.5,94.4,9.4,Medium,e_wallet
2018-10-30,21:40:36,5.0,68585,Female,Web,Member,Fashion,Suits,109.0,4.0,0.5,7.2,0.7,Medium,e_wallet
2018-03-09,20:00:06,5.0,73538,Female,Web,Member,Fashion,Sports Wear,85.0,1.0,0.2,3.3,0.3,Medium,credit_card
2018-11-08,21:39:41,6.0,81998,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.3,38.3,3.8,Medium,money_order
2018-11-17,00:02:20,5.0,84858,Female,Web,Member,Fashion,Running Shoes,224.0,3.0,0.5,110.4,11.0,Medium,credit_card
2018-10-08,16:39:56,2.0,65183,Female,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.2,128.7,12.9,High,credit_card
2018-08-14,08:13:39,5.0,65974,Female,Web,Member,Fashion,Sneakers,62.0,3.0,0.2,20.7,2.1,High,credit_card
2018-12-16,19:40:13,7.0,79458,Female,Web,Member,Fashion,Titak watch,228.0,5.0,0.2,125.2,12.5,High,credit_card
2018-04-15,19:23:43,3.0,83409,Male,Web,Guest,Fashion,Fossil Watch,159.0,4.0,0.3,59.9,6.0,High,credit_card
2018-04-27,22:51:32,6.0,97549,Female,Web,Member,Fashion,T - Shirts,248.0,5.0,0.5,106.0,10.6,Medium,credit_card
2018-06-30,21:14:52,3.0,82308,Male,Web,Guest,Fashion,Shirts,196.0,1.0,0.5,106.2,10.6,Medium,money_order
2018-05-23,08:23:15,2.0,85023,Female,Mobile,Member,Fashion,Jeans,218.0,1.0,0.4,129.3,12.9,Medium,credit_card
2018-02-22,14:12:05,7.0,63121,Male,Web,Member,Fashion,Suits,109.0,2.0,0.2,24.6,2.5,Low,credit_card
